420	3.4735e-02	3.3276e-02	1.4588e-03
421	3.4714e-02	3.3257e-02	1.4570e-03
422	3.4693e-02	3.3238e-02	1.4552e-03
423	3.4673e-02	3.3219e-02	1.4535e-03
424	3.4652e-02	3.3200e-02	1.4517e-03
425	3.4632e-02	3.3182e-02	1.4500e-03
426	3.4611e-02	3.3163e-02	1.4482e-03
427	3.4591e-02	3.3144e-02	1.4465e-03
428	3.4570e-02	3.3125e-02	1.4448e-03
429	3.4550e-02	3.3107e-02	1.4431e-03
430	3.4530e-02	3.3088e-02	1.4414e-03
431	3.4509e-02	3.3070e-02	1.4397e-03
432	3.4489e-02	3.3051e-02	1.4380e-03
433	3.4469e-02	3.3033e-02	1.4363e-03
434	3.4449e-02	3.3015e-02	1.4347e-03
435	3.4429e-02	3.2996e-02	1.4330e-03
436	3.4409e-02	3.2978e-02	1.4314e-03
437	3.4389e-02	3.2960e-02	1.4297e-03
438	3.4370e-02	3.2942e-02	1.4281e-03
439	3.4350e-02	3.2924e-02	1.4265e-03
440	3.4330e-02	3.2905e-02	1.4248e-03
441	3.4311e-02	3.2887e-02	1.4232e-03
442	3.4291e-02	3.2870e-02	1.4216e-03
443	3.4272e-02	3.2852e-02	1.4200e-03
444	3.4252e-02	3.2834e-02	1.4184e-03
445	3.4233e-02	3.2816e-02	1.4168e-03
446	3.4214e-02	3.2798e-02	1.4153e-03
447	3.4194e-02	3.2781e-02	1.4137e-03
448	3.4175e-02	3.2763e-02	1.4121e-03
449	3.4156e-02	3.2745e-02	1.4106e-03
450	3.4137e-02	3.2728e-02	1.4090e-03
451	3.4118e-02	3.2710e-02	1.4075e-03
452	3.4099e-02	3.2693e-02	1.4059e-03
453	3.4080e-02	3.2675e-02	1.4044e-03
454	3.4061e-02	3.2658e-02	1.4029e-03
455	3.4042e-02	3.2641e-02	1.4014e-03
456	3.4023e-02	3.2623e-02	1.3999e-03
457	3.4005e-02	3.2606e-02	1.3984e-03
458	3.3986e-02	3.2589e-02	1.3968e-03
459	3.3967e-02	3.2572e-02	1.3954e-03
460	3.3949e-02	3.2555e-02	1.3939e-03
461	3.3930e-02	3.2538e-02	1.3924e-03
462	3.3912e-02	3.2521e-02	1.3909e-03
463	3.3893e-02	3.2504e-02	1.3894e-03
464	3.3875e-02	3.2487e-02	1.3880e-03
465	3.3857e-02	3.2470e-02	1.3865e-03
466	3.3838e-02	3.2453e-02	1.3850e-03
467	3.3820e-02	3.2437e-02	1.3836e-03
468	3.3802e-02	3.2420e-02	1.3822e-03
469	3.3784e-02	3.2403e-02	1.3807e-03
470	3.3766e-02	3.2387e-02	1.3793e-03
471	3.3748e-02	3.2370e-02	1.3778e-03
472	3.3730e-02	3.2354e-02	1.3764e-03
473	3.3712e-02	3.2337e-02	1.3750e-03
474	3.3694e-02	3.2321e-02	1.3736e-03
475	3.3676e-02	3.2304e-02	1.3722e-03
476	3.3659e-02	3.2288e-02	1.3708e-03
477	3.3641e-02	3.2272e-02	1.3694e-03
478	3.3623e-02	3.2255e-02	1.3680e-03
479	3.3606e-02	3.2239e-02	1.3666e-03
480	3.3588e-02	3.2223e-02	1.3652e-03
481	3.3571e-02	3.2207e-02	1.3638e-03
482	3.3553e-02	3.2191e-02	1.3625e-03
483	3.3536e-02	3.2175e-02	1.3611e-03
484	3.3518e-02	3.2159e-02	1.3597e-03
485	3.3501e-02	3.2143e-02	1.3584e-03
486	3.3484e-02	3.2127e-02	1.3570e-03
487	3.3466e-02	3.2111e-02	1.3557e-03
488	3.3449e-02	3.2095e-02	1.3543e-03
489	3.3432e-02	3.2079e-02	1.3530e-03
490	3.3415e-02	3.2063e-02	1.3517e-03
491	3.3398e-02	3.2048e-02	1.3503e-03
492	3.3381e-02	3.2032e-02	1.3490e-03
493	3.3364e-02	3.2016e-02	1.3477e-03
494	3.3347e-02	3.2001e-02	1.3463e-03
495	3.3330e-02	3.1985e-02	1.3450e-03
496	3.3313e-02	3.1970e-02	1.3437e-03
497	3.3296e-02	3.1954e-02	1.3424e-03
498	3.3280e-02	3.1939e-02	1.3411e-03
499	3.3263e-02	3.1923e-02	1.3398e-03
500	3.3246e-02	3.1908e-02	1.3385e-03
501	3.3230e-02	3.1892e-02	1.3372e-03
502	3.3213e-02	3.1877e-02	1.3359e-03
503	3.3197e-02	3.1862e-02	1.3347e-03
504	3.3180e-02	3.1847e-02	1.3334e-03
505	3.3164e-02	3.1831e-02	1.3321e-03
506	3.3147e-02	3.1816e-02	1.3309e-03
507	3.3131e-02	3.1801e-02	1.3296e-03
508	3.3114e-02	3.1786e-02	1.3283e-03
509	3.3098e-02	3.1771e-02	1.3271e-03
510	3.3082e-02	3.1756e-02	1.3258e-03
511	3.3066e-02	3.1741e-02	1.3246e-03
512	3.3049e-02	3.1726e-02	1.3233e-03
513	3.3033e-02	3.1711e-02	1.3221e-03
514	3.3017e-02	3.1696e-02	1.3208e-03
515	3.3001e-02	3.1681e-02	1.3196e-03
516	3.2985e-02	3.1667e-02	1.3184e-03
517	3.2969e-02	3.1652e-02	1.3172e-03
518	3.2953e-02	3.1637e-02	1.3159e-03
519	3.2937e-02	3.1622e-02	1.3147e-03
520	3.2921e-02	3.1608e-02	1.3135e-03
521	3.2905e-02	3.1593e-02	1.3123e-03
522	3.2890e-02	3.1579e-02	1.3111e-03
523	3.2874e-02	3.1564e-02	1.3099e-03
524	3.2858e-02	3.1549e-02	1.3087e-03
525	3.2842e-02	3.1535e-02	1.3075e-03
526	3.2827e-02	3.1520e-02	1.3063e-03
527	3.2811e-02	3.1506e-02	1.3051e-03
528	3.2796e-02	3.1492e-02	1.3039e-03
529	3.2780e-02	3.1477e-02	1.3027e-03
530	3.2764e-02	3.1463e-02	1.3016e-03
531	3.2749e-02	3.1449e-02	1.3004e-03
532	3.2734e-02	3.1434e-02	1.2992e-03
533	3.2718e-02	3.1420e-02	1.2980e-03
534	3.2703e-02	3.1406e-02	1.2969e-03
535	3.2687e-02	3.1392e-02	1.2957e-03
536	3.2672e-02	3.1378e-02	1.2945e-03
537	3.2657e-02	3.1363e-02	1.2934e-03
